x,y,z
4,4,73
5,4,183
6,4,81
0,5,205
1,5,86
2,5,83
3,5,85
4,5,73
5,5,190
6,5,77
0,6,204
1,6,81
2,6,81
3,6,82
4,6,78
5,6,188
6,6,81
0,7,204
1,7,92
2,7,86
3,7,90
4,7,81
5,7,186
6,7,72
0,8,209
1,8,87
2,8,88
3,8,86
4,8,81
5,8,188
6,8,73
0,9,206
1,9,81
2,9,85
3,9,89
4,9,74
5,9,192
6,9,79
0,10,203
1,10,92
2,10,84
3,10,83
4,10,76
5,10,184
6,10,75
0,11,204
1,11,83
2,11,91
3,11,92
4,11,79
5,11,183
6,11,71
0,0,208
1,0,87
2,0,84
3,0,86
4,0,73
5,0,189
6,0,74
0,1,212
1,1,91
2,1,92
3,1,88
4,1,71
5,1,183
6,1,79
0,2,206
1,2,86
2,2,86
3,2,82
4,2,74
5,2,182
6,2,72
0,3,209
1,3,91
2,3,85
3,3,92
4,3,78
5,3,187
6,3,82
0,4,211
1,4,82
2,4,87
3,4,92
4,4,75
5,4,186
6,4,75
0,5,201
1,5,84
2,5,89
3,5,85
4,5,80
5,5,188
6,5,74
0,6,210
1,6,82
2,6,89
3,6,86
4,6,77
5,6,184
6,6,73
0,7,209
1,7,85
2,7,87
3,7,83
4,7,79
5,7,189
6,7,81
0,8,205
1,8,88
2,8,84
3,8,92
4,8,79
5,8,182
6,8,73
0,9,201
1,9,87
2,9,92
3,9,85
4,9,77
5,9,190
6,9,79
0,10,203
1,10,85
2,10,81
3,10,85
4,10,81
5,10,192
6,10,79
0,11,211
1,11,82
2,11,92
3,11,82
4,11,80
5,11,190
6,11,72
0,0,201
1,0,85
2,0,81
3,0,85
4,0,79
5,0,190
6,0,78
0,1,210
1,1,85
2,1,92
3,1,85
4,1,82
5,1,192
6,1,76
0,2,212
1,2,81
2,2,86
3,2,86
4,2,75
5,2,192
6,2,81
0,3,202
1,3,85
2,3,91
3,3,82
4,3,76
5,3,184
6,3,73
0,4,204
1,4,87
2,4,81
3,4,87
4,4,71
5,4,190
6,4,76
0,5,206
1,5,88
2,5,83
3,5,82
4,5,77
5,5,185
6,5,82
0,6,208
1,6,85
2,6,81
3,6,84
4,6,77
5,6,184
6,6,77
0,7,203
1,7,89
2,7,86
3,7,81
4,7,72
5,7,188
6,7,72
0,8,204
1,8,88
2,8,82
3,8,87
4,8,76
5,8,182
6,8,80
0,9,204
1,9,91
2,9,84
3,9,88
4,9,80
5,9,191
6,9,76
0,10,204
1,10,88
2,10,82
3,10,88
4,10,76
5,10,192
6,10,78
0,11,202
1,11,88
2,11,86
3,11,84
4,11,81
5,11,183
6,11,78
0,0,206
1,0,91
2,0,90
3,0,82
4,0,73
5,0,191
6,0,80
0,1,203
1,1,91
2,1,91
3,1,83
4,1,79
5,1,192
6,1,79
0,2,204
1,2,87
2,2,81
3,2,89
4,2,75
5,2,191
6,2,73
0,3,206
1,3,85
2,3,91
3,3,88
4,3,75
5,3,187
6,3,76
0,4,208
1,4,86
2,4,82
3,4,84
4,4,79
5,4,189
6,4,76
0,5,201
1,5,86
2,5,88
3,5,82
4,5,76
5,5,182
6,5,78
0,6,207
1,6,85
2,6,85
3,6,92
4,6,80
5,6,191
6,6,76
0,7,201
1,7,82
2,7,87
3,7,90
4,7,77
5,7,184
6,7,72
0,8,211
1,8,87
2,8,91
3,8,89
4,8,73
5,8,181
6,8,74
0,9,204
1,9,89
2,9,89
3,9,85
4,9,76
5,9,186
6,9,71
0,10,208
1,10,92
2,10,90
3,10,81
4,10,78
5,10,188
6,10,76
0,11,208
1,11,85
2,11,81
3,11,86
4,11,80
5,11,186
6,11,75
0,0,211
1,0,83
2,0,89
3,0,84
4,0,82
5,0,188
6,0,80
0,1,207
1,1,92
2,1,92
3,1,91
4,1,80
5,1,191
6,1,75
0,2,211
1,2,86
2,2,88
3,2,84
4,2,75
5,2,187
6,2,78
0,3,209
1,3,92
2,3,83
3,3,84
4,3,73
5,3,181
6,3,82
0,4,203
1,4,82
2,4,86
3,4,81
4,4,72
5,4,187
6,4,80
0,5,204
1,5,92
2,5,86
3,5,87
4,5,72
5,5,190
6,5,79
0,6,211
1,6,84
2,6,86
3,6,81
4,6,71
5,6,187
6,6,82
0,7,211
1,7,92
2,7,88
3,7,84
4,7,76
5,7,186
6,7,80
0,8,203
1,8,85
2,8,88
3,8,86
4,8,82
5,8,190
6,8,76
0,9,205
1,9,82
2,9,88
3,9,90
4,9,75
5,9,190
6,9,72
0,10,212
1,10,86
2,10,88
3,10,84
4,10,77
5,10,191
6,10,79
0,11,205
1,11,86
2,11,89
3,11,90
4,11,80
5,11,189
6,11,81
0,0,205
1,0,92
2,0,82
3,0,81
4,0,72
5,0,183
6,0,72
0,1,205
1,1,88
2,1,82
3,1,91
4,1,76
5,1,185
6,1,81
0,2,204
1,2,85
2,2,84
3,2,82
4,2,82
5,2,188
6,2,79
0,3,210
1,3,85
2,3,87
3,3,82
4,3,71
5,3,189
6,3,76
0,4,208
1,4,89
2,4,89
3,4,86
4,4,82
5,4,184
6,4,80
0,5,209
1,5,84
2,5,89
3,5,81
4,5,77
5,5,188
6,5,77
0,6,201
1,6,82
2,6,89
3,6,87
4,6,82
5,6,187
6,6,72
0,7,204
1,7,84
2,7,92
3,7,88
4,7,72
5,7,181
6,7,81
0,8,210
1,8,84
2,8,81
3,8,86
4,8,71
5,8,187
6,8,71
0,9,212
1,9,89
2,9,84
3,9,87
4,9,71
5,9,188
6,9,71
0,10,209
1,10,85
2,10,85
3,10,92
4,10,80
5,10,185
6,10,82
0,11,203
1,11,89
2,11,88
3,11,88
4,11,76
5,11,188
6,11,79
0,0,203
1,0,86
2,0,83
3,0,91
4,0,71
5,0,192
6,0,80
0,1,207
1,1,91
2,1,81
3,1,86
4,1,81
5,1,187
6,1,72
0,2,204
1,2,91
2,2,85
3,2,86
4,2,71
5,2,186
6,2,81
0,3,202
1,3,90
2,3,88
3,3,82
4,3,76
5,3,189
6,3,73
0,4,201
1,4,86
2,4,91
3,4,86
4,4,81
5,4,186
6,4,77
0,5,203
1,5,83
2,5,84
3,5,82
4,5,76
5,5,189
6,5,76
0,6,202
1,6,86
2,6,92
3,6,92
4,6,81
5,6,183
6,6,76
0,7,211
1,7,87
2,7,91
3,7,92
4,7,78
5,7,184
6,7,79
0,8,207
1,8,82
2,8,81
3,8,86
4,8,71
5,8,184
6,8,74
0,9,202
1,9,91
2,9,89
3,9,88
4,9,74
5,9,192
6,9,74
0,10,209
1,10,89
2,10,90
3,10,92
4,10,79
5,10,188
6,10,77
0,11,202
1,11,87
2,11,87
3,11,89
4,11,73
5,11,181
6,11,77
0,0,206
1,0,90
2,0,88
3,0,83
4,0,81
5,0,182
6,0,71
0,1,211
1,1,89
2,1,88
3,1,83
4,1,76
5,1,189
6,1,75
0,2,212
1,2,90
2,2,92
3,2,88
4,2,82
5,2,182
6,2,79
0,3,201
1,3,91
2,3,88
3,3,85
4,3,71
5,3,182
6,3,71
0,4,205
1,4,90
2,4,83
3,4,90
4,4,77
5,4,187
6,4,72
0,5,212
1,5,85
2,5,92
3,5,83
4,5,80
5,5,188
6,5,80
0,6,201
1,6,86
2,6,82
3,6,92
4,6,72
5,6,182
6,6,72
0,7,205
1,7,81
2,7,90
3,7,91
4,7,80
5,7,189
6,7,74
0,8,207
1,8,85
2,8,81
3,8,92
4,8,71
5,8,186
6,8,75
0,9,209
1,9,92
2,9,84
3,9,85
4,9,77
5,9,190
6,9,81
0,10,201
1,10,92
2,10,88
3,10,86
4,10,82
5,10,191
6,10,72
0,11,206
1,11,87
2,11,90
3,11,92
4,11,72
5,11,186
6,11,77
0,0,212
1,0,87
2,0,88
3,0,90
4,0,74
5,0,185
6,0,76
0,1,202
1,1,87
2,1,83
3,1,85
4,1,74
5,1,192
6,1,73
0,2,212
1,2,87
2,2,87
3,2,84
4,2,75
5,2,187
6,2,74
0,3,211
1,3,83
2,3,92
3,3,92
4,3,78
5,3,187
6,3,81
0,4,201
1,4,86
2,4,91
3,4,91
4,4,81
5,4,189
6,4,76
0,5,207
1,5,86
2,5,88
3,5,85
4,5,79
5,5,191
6,5,74
0,6,211
1,6,86
2,6,88
3,6,91
4,6,75
5,6,185
6,6,74
0,7,203
1,7,81
2,7,88
3,7,83
4,7,82
5,7,184
6,7,80
0,8,205
1,8,85
2,8,90
3,8,82
4,8,74
5,8,185
6,8,76
0,9,210
1,9,90
2,9,91
3,9,82
4,9,78
5,9,187
6,9,77
0,10,212
1,10,82
2,10,87
3,10,88
4,10,80
5,10,192
6,10,72
0,11,204
1,11,92
2,11,86
3,11,83
4,11,80
5,11,182
6,11,79
0,0,212
1,0,92
2,0,86
3,0,92
4,0,75
5,0,189
6,0,72
0,1,201
1,1,92
2,1,92
3,1,89
4,1,79
5,1,186
6,1,81
0,2,202
1,2,87
2,2,88
3,2,83
4,2,76
5,2,181
6,2,79
0,3,209
1,3,87
2,3,83
3,3,92
4,3,77
5,3,181
6,3,73
0,4,210
1,4,86
2,4,92
3,4,82
4,4,72
5,4,183
6,4,72
0,5,207
1,5,85
2,5,82
3,5,81
4,5,81
5,5,181
6,5,71
0,6,206
1,6,82
2,6,89
3,6,88
4,6,78
5,6,183
6,6,71
0,7,203
1,7,85
2,7,87
3,7,88
4,7,76
5,7,189
6,7,77
0,8,206
1,8,85
2,8,82
3,8,88
4,8,79
5,8,186
6,8,81
0,9,208
1,9,90
2,9,84
3,9,87
4,9,79
5,9,190
6,9,72
0,10,206
1,10,85
2,10,91
3,10,86
4,10,72
5,10,189
6,10,75
0,11,205
1,11,85
2,11,89
3,11,82
4,11,78
5,11,183
6,11,80
0,0,205
1,0,90
2,0,83
3,0,91
4,0,76
5,0,189
6,0,82
0,1,210
1,1,82
2,1,85
3,1,90
4,1,76
5,1,183
6,1,79
0,2,202
1,2,83
2,2,88
3,2,84
4,2,76
5,2,181
6,2,80
0,3,202
1,3,82
2,3,82
3,3,84
4,3,72
5,3,183
6,3,76
0,4,207
1,4,81
2,4,87
3,4,88
4,4,79
5,4,186
6,4,75
0,5,205
1,5,83
2,5,84
3,5,88
4,5,81
5,5,183
6,5,73
0,6,206
1,6,84
2,6,82
3,6,86
4,6,79
5,6,184
6,6,79
0,7,201
1,7,90
2,7,85
3,7,83
4,7,72
5,7,187
6,7,74
0,8,208
1,8,81
2,8,83
3,8,88
4,8,74
5,8,181
6,8,75
0,9,211
1,9,81
2,9,89
3,9,83
4,9,77
5,9,182
6,9,80
0,10,210
1,10,84
2,10,91
3,10,88
4,10,76
5,10,185
6,10,81
0,11,209
1,11,88
2,11,90
3,11,83
4,11,77
5,11,190
6,11,75
0,0,207
1,0,81
2,0,89
3,0,84
4,0,75
5,0,184
6,0,72
0,1,205
1,1,82
2,1,89
3,1,84
4,1,75
5,1,186
6,1,79
0,2,211
1,2,83
2,2,88
3,2,91
4,2,75
5,2,183
6,2,73
0,3,210
1,3,84
2,3,88
3,3,84
4,3,75
5,3,185
6,3,75
0,4,202
1,4,92
2,4,85
3,4,87
4,4,74
5,4,182
6,4,82
0,5,211
1,5,87
2,5,86
3,5,86
4,5,81
5,5,183
6,5,82
0,6,203
1,6,81
2,6,88
3,6,85
4,6,82
5,6,191
6,6,74
0,7,205
1,7,87
2,7,84
3,7,90
4,7,78
5,7,188
6,7,75
0,8,211
1,8,91
2,8,83
3,8,83
4,8,77
5,8,189
6,8,80
0,9,204
1,9,82
2,9,91
3,9,91
4,9,74
5,9,188
6,9,77
0,10,211
1,10,82
2,10,89
3,10,89
4,10,81
5,10,182
6,10,81
0,11,207
1,11,91
2,11,90
3,11,91
4,11,74
5,11,184
6,11,79
0,0,203
1,0,84
2,0,86
3,0,92
4,0,79
5,0,182
6,0,73
0,1,202
1,1,83
2,1,84
3,1,88
4,1,75
5,1,190
6,1,80
0,2,208
1,2,91
2,2,83
3,2,82
4,2,77
5,2,184
6,2,72
0,3,206
1,3,91
2,3,86
3,3,88
4,3,75
5,3,182
6,3,80
0,4,202
1,4,86
2,4,84
3,4,84
4,4,78
5,4,188
6,4,80
0,5,212
1,5,82
2,5,87
3,5,91
4,5,82
5,5,185
6,5,73
0,6,212
1,6,86
2,6,85
3,6,85
4,6,71
5,6,192
6,6,75
0,7,210
1,7,92
2,7,83
3,7,81
4,7,73
5,7,189
6,7,74
0,8,205
1,8,92
2,8,87
3,8,81
4,8,82
5,8,184
6,8,79
0,9,202
1,9,88
2,9,84
3,9,86
4,9,71
5,9,184
6,9,71
0,10,210
1,10,85
2,10,91
3,10,91
4,10,72
5,10,189
6,10,77
0,11,201
1,11,88
2,11,87
3,11,92
4,11,82
5,11,183
6,11,81
0,0,210
1,0,83
2,0,82
3,0,86
4,0,72
5,0,189
6,0,79
0,1,209
1,1,90
2,1,85
3,1,87
4,1,76
5,1,184
6,1,78
0,2,212
1,2,88
2,2,90
3,2,92
4,2,81
5,2,191
6,2,80
0,3,212
1,3,82
2,3,85
3,3,89
4,3,73
5,3,188
6,3,82
0,4,202
1,4,89
2,4,83
3,4,82
4,4,71
5,4,190
6,4,78
0,5,201
1,5,86
2,5,90
3,5,84
4,5,72
5,5,188
6,5,76
0,6,209
1,6,89
2,6,91
3,6,86
4,6,81
5,6,190
6,6,76
0,7,204
1,7,90
2,7,81
3,7,88
4,7,79
5,7,185
6,7,76
0,8,206
1,8,83
2,8,82
3,8,84
4,8,75
5,8,185
6,8,75
0,9,202
1,9,83
2,9,88
3,9,85
4,9,78
5,9,187
6,9,78
0,10,212
1,10,85
2,10,88
3,10,83
4,10,78
5,10,192
6,10,82
0,11,206
1,11,82
2,11,92
3,11,90
4,11,77
5,11,191
6,11,79
0,0,204
1,0,87
2,0,81
3,0,88
4,0,80
5,0,185
6,0,76
0,1,203
1,1,87
2,1,90
3,1,84
4,1,77
5,1,187
6,1,80
0,2,203
1,2,92
2,2,90
3,2,82
4,2,71
5,2,184
6,2,77
0,3,212
1,3,81
2,3,88
3,3,86
4,3,75
5,3,184
6,3,78
0,4,203
1,4,91
2,4,87
3,4,82
4,4,74
5,4,182
6,4,72
0,5,203
1,5,87
2,5,90
3,5,84
4,5,82
5,5,186
6,5,71
0,6,204
1,6,85
2,6,84
3,6,84
4,6,77
5,6,191
6,6,81
0,7,204
1,7,89
2,7,85
3,7,87
4,7,74
5,7,185
6,7,76
0,8,212
1,8,84
2,8,82
3,8,88
4,8,71
5,8,185
6,8,72
0,9,201
1,9,90
2,9,82
3,9,85
4,9,73
5,9,186
6,9,71
0,10,210
1,10,86
2,10,81
3,10,88
4,10,78
5,10,190
6,10,77
0,11,204
1,11,88
2,11,85
3,11,85
4,11,76
5,11,188
6,11,78
0,0,207
1,0,89
2,0,83
3,0,90
4,0,74
5,0,188
6,0,80
0,1,203
1,1,82
2,1,88
3,1,91
4,1,81
5,1,190
6,1,81
0,2,201
1,2,81
2,2,81
3,2,92
4,2,76
5,2,191
6,2,78
0,3,211
1,3,82
2,3,85
3,3,92
4,3,77
5,3,192
6,3,74
0,4,202
1,4,91
2,4,83
3,4,85
4,4,78
5,4,186
6,4,80
0,5,207
1,5,86
2,5,90
3,5,91
4,5,80
5,5,190
6,5,80
0,6,211
1,6,88
2,6,90
3,6,87
4,6,77
5,6,181
6,6,76
0,7,209
1,7,84
2,7,88
3,7,86
4,7,72
5,7,187
6,7,76
0,8,211
1,8,91
2,8,91
3,8,87
4,8,81
5,8,191
6,8,76
0,9,205
1,9,92
2,9,89
3,9,85
4,9,80
5,9,183
6,9,74
0,10,203
1,10,88
2,10,90
3,10,92
4,10,71
5,10,190
6,10,74
0,11,208
1,11,88
2,11,84
3,11,85
4,11,71
5,11,182
6,11,72
0,0,206
1,0,91
2,0,85
3,0,84
4,0,71
5,0,184
6,0,75
0,1,205
1,1,81
2,1,86
3,1,89
4,1,80
5,1,184
6,1,77
0,2,204
1,2,90
2,2,82
3,2,89
4,2,73
5,2,190
6,2,74
0,3,201
1,3,89
2,3,90
3,3,82
4,3,73
5,3,189
6,3,79
0,4,204
1,4,90
2,4,92
3,4,92
4,4,81
5,4,182
6,4,75
0,5,212
1,5,85
2,5,85
3,5,84
4,5,81
5,5,182
6,5,81
0,6,204
1,6,81
2,6,83
3,6,86
4,6,77
5,6,188
6,6,81
0,7,203
1,7,82
2,7,83
3,7,92
4,7,76
5,7,181
6,7,77
0,8,209
1,8,87
2,8,81
3,8,91
4,8,76
5,8,184
6,8,72
0,9,206
1,9,88
2,9,91
3,9,92
4,9,76
5,9,189
6,9,82
0,10,209
1,10,89
2,10,91
3,10,83
4,10,72
5,10,183
6,10,80
0,11,202
1,11,89
2,11,84
3,11,88
4,11,73
5,11,189
6,11,80
0,0,202
1,0,83
2,0,85
3,0,81
4,0,77
5,0,182
6,0,80
0,1,205
1,1,88
2,1,86
3,1,91
4,1,82
5,1,190
6,1,71
0,2,201
1,2,90
2,2,82
3,2,91
4,2,71
5,2,189
6,2,74
0,3,212
1,3,82
2,3,89
3,3,91
4,3,82
5,3,187
6,3,81
0,4,208
1,4,88
2,4,91
3,4,82
4,4,78
5,4,182
6,4,82
0,5,203
1,5,87
2,5,82
3,5,91
4,5,77
5,5,191
6,5,75
0,6,207
1,6,91
2,6,83
3,6,82
4,6,73
5,6,187
6,6,78
0,7,211
1,7,89
2,7,83
3,7,89
4,7,77
5,7,184
6,7,82
0,8,204
1,8,89
2,8,82
3,8,83
4,8,77
5,8,185
6,8,73
0,9,211
1,9,89
2,9,91
3,9,89
4,9,71
5,9,181
6,9,75
0,10,204
1,10,87
2,10,81
3,10,91
4,10,78
5,10,182
6,10,73
0,11,208
1,11,91
2,11,84
3,11,85
4,11,74
5,11,184
6,11,75
0,0,212
1,0,89
2,0,83
3,0,84
4,0,82
5,0,192
6,0,72
0,1,203
1,1,91
2,1,83
3,1,82
4,1,75
5,1,189
6,1,73
0,2,212
1,2,85
2,2,90
3,2,86
4,2,79
5,2,191
6,2,81
0,3,212
1,3,85
2,3,86
3,3,91
4,3,77
5,3,182
6,3,74
0,4,210
1,4,89
2,4,82
3,4,84
4,4,80
5,4,186
6,4,71
0,5,204
1,5,82
2,5,82
3,5,83
4,5,72
5,5,188
6,5,79
0,6,207
1,6,85
2,6,88
3,6,84
4,6,76
5,6,191
6,6,75
0,7,211
1,7,83
2,7,81
3,7,88
4,7,79
5,7,189
6,7,74
0,8,209
1,8,86
2,8,88
3,8,88
4,8,74
5,8,188
6,8,75
0,9,208
1,9,83
2,9,83
3,9,81
4,9,73
5,9,185
6,9,76
0,10,204
1,10,86
2,10,82
3,10,85
4,10,78
5,10,189
6,10,78
0,11,211
1,11,85
2,11,86
3,11,84
4,11,73
5,11,190
6,11,74
0,0,204
1,0,85
2,0,92
3,0,90
4,0,73
5,0,185
6,0,79
0,1,209
1,1,90
2,1,83
3,1,89
4,1,80
5,1,184
6,1,78
0,2,206
1,2,86
2,2,92
3,2,90
4,2,81
5,2,185
6,2,74
0,3,211
1,3,90
2,3,92
3,3,82
4,3,79
5,3,186
6,3,74
0,4,202
1,4,90
2,4,89
3,4,90
4,4,76
5,4,182
6,4,77
0,5,201
1,5,86
2,5,81
3,5,85
4,5,77
5,5,190
6,5,74
0,6,201
1,6,85
2,6,86
3,6,84
4,6,72
5,6,189
6,6,76
0,7,203
1,7,82
2,7,90
3,7,89
4,7,79
5,7,185
6,7,79
0,8,211
1,8,81
2,8,83
3,8,90
4,8,73
5,8,187
6,8,72
0,9,201
1,9,83
2,9,84
3,9,82
4,9,82
5,9,184
6,9,71
0,10,205
1,10,82
2,10,81
3,10,84
4,10,78
5,10,185
6,10,80
0,11,205
1,11,86
2,11,87
3,11,86
4,11,76
5,11,184
6,11,82
0,0,209
1,0,90
2,0,92
3,0,81
4,0,82
5,0,189
6,0,71
0,1,206
1,1,89
2,1,90
3,1,82
4,1,74
5,1,184
6,1,77
0,2,205
1,2,88
2,2,81
3,2,83
4,2,81
5,2,188
6,2,82
0,3,203
1,3,91
2,3,84
3,3,88
4,3,81
5,3,182
6,3,72
0,4,206
1,4,89
2,4,83
3,4,90
4,4,82
5,4,191
6,4,78
0,5,205
1,5,91
2,5,84
3,5,88
4,5,77
5,5,184
6,5,74
0,6,208
1,6,90
2,6,88
3,6,89
4,6,81
5,6,183
6,6,82
0,7,203
1,7,89
2,7,86
3,7,92
4,7,74
5,7,192
6,7,75
0,8,203
1,8,92
2,8,89
3,8,88
4,8,73
5,8,187
6,8,80
0,9,208
1,9,91
2,9,86
3,9,85
4,9,76
5,9,191
6,9,77
0,10,202
1,10,91
2,10,85
3,10,87
4,10,82
5,10,192
6,10,77
0,11,208
1,11,86
2,11,92
3,11,81
4,11,81
5,11,185
6,11,72
0,0,209
1,0,82
2,0,83
3,0,86
4,0,82
5,0,184
6,0,72
0,1,204
1,1,85
2,1,91
3,1,84
4,1,80
5,1,181
6,1,76
0,2,205
1,2,89
2,2,92
3,2,81
4,2,79
5,2,186
6,2,75
0,3,204
1,3,82
2,3,87
3,3,89
4,3,77
5,3,182
6,3,76
0,4,208
1,4,87
2,4,84
3,4,88
4,4,72
5,4,183
6,4,71
0,5,210
1,5,85
2,5,85
3,5,92
4,5,73
5,5,186
6,5,73
0,6,205
1,6,84
2,6,87
3,6,89
4,6,76
5,6,188
6,6,72
0,7,202
1,7,92
2,7,88
3,7,82
4,7,77
5,7,191
6,7,77
0,8,207
1,8,82
2,8,81
3,8,88
4,8,82
5,8,191
6,8,77
0,9,207
1,9,84
2,9,92
3,9,87
4,9,71
5,9,192
6,9,72
0,10,208
1,10,90
2,10,86
3,10,83
4,10,80
5,10,192
6,10,71
0,11,207
1,11,89
2,11,90
3,11,83
4,11,80
5,11,188
6,11,79
0,0,203
1,0,85
2,0,90
3,0,81
4,0,79
5,0,188
6,0,79
0,1,212
1,1,81
2,1,87
3,1,88
4,1,77
5,1,186
6,1,76
0,2,203
1,2,84
2,2,87
3,2,88
4,2,81
5,2,191
6,2,71
0,3,210
1,3,87
2,3,90
3,3,81
4,3,78
5,3,181
6,3,82
0,4,210
1,4,83
2,4,86
3,4,83
4,4,75
5,4,181
6,4,71
0,5,204
1,5,89
2,5,91
3,5,87
4,5,76
5,5,183
6,5,77
0,6,201
1,6,90
2,6,88
3,6,84
4,6,80
5,6,191
6,6,81
0,7,212
1,7,85
2,7,81
3,7,88
4,7,73
5,7,182
6,7,75
0,8,205
1,8,84
2,8,87
3,8,88
4,8,80
5,8,190
6,8,80
0,9,211
1,9,87
2,9,89
3,9,89
4,9,80
5,9,189
6,9,82
0,10,210
1,10,86
2,10,85
3,10,82
4,10,77
5,10,181
6,10,78
0,11,201
1,11,85
2,11,89
3,11,91
4,11,79
5,11,182
6,11,80
0,0,209
1,0,86
2,0,86
3,0,88
4,0,74
5,0,182
6,0,77
0,1,206
1,1,88
2,1,84
3,1,86
4,1,79
5,1,187
6,1,71
0,2,205
1,2,89
2,2,89
3,2,82
4,2,76
5,2,189
6,2,79
0,3,211
1,3,81
2,3,81
3,3,82
4,3,82
5,3,192
6,3,72
0,4,201
1,4,90
2,4,86
3,4,87
4,4,75
5,4,190
6,4,82
0,5,201
1,5,88
2,5,85
3,5,85
4,5,79
5,5,185
6,5,73
0,6,203
1,6,90
2,6,82
3,6,85
4,6,75
5,6,186
6,6,82
0,7,206
1,7,87
2,7,92
3,7,88
4,7,78
5,7,190
6,7,80
0,8,207
1,8,92
2,8,81
3,8,82
4,8,81
5,8,182
6,8,81
0,9,202
1,9,82
2,9,90
3,9,81
4,9,71
5,9,183
6,9,81
0,10,207
1,10,86
2,10,88
3,10,91
4,10,79
5,10,191
6,10,80
0,11,209
1,11,83
2,11,91
3,11,91
4,11,77
5,11,181
6,11,71
0,0,210
1,0,87
2,0,84
3,0,86
4,0,80
5,0,186
6,0,78
0,1,207
1,1,89
2,1,91
3,1,91
4,1,71
5,1,184
6,1,71
0,2,207
1,2,92
2,2,89
3,2,84
4,2,81
5,2,186
6,2,77
0,3,208
1,3,90
2,3,91
3,3,85
4,3,76
5,3,188
6,3,73
0,4,207
1,4,89
2,4,91
3,4,84
4,4,72
5,4,190
6,4,78
0,5,203
1,5,84
2,5,83
3,5,89
4,5,73
5,5,189
6,5,72
0,6,208
1,6,87
2,6,83
3,6,87
4,6,80
5,6,184
6,6,80
0,7,205
1,7,86
2,7,88
3,7,82
4,7,75
5,7,186
6,7,78
0,8,208
1,8,91
2,8,81
3,8,89
4,8,76
5,8,188
6,8,76
0,9,210
1,9,88
2,9,92
3,9,84
4,9,82
5,9,192
6,9,82
0,10,205
1,10,87
2,10,85
3,10,81
4,10,80
5,10,187
6,10,72
0,11,201
1,11,86
2,11,87
3,11,92
4,11,71
5,11,183
6,11,80
0,0,201
1,0,82
2,0,85
3,0,90
4,0,74
5,0,190
6,0,81
0,1,205
1,1,88
2,1,81
3,1,81
4,1,78
5,1,183
6,1,73
0,2,210
1,2,82
2,2,84
3,2,81
4,2,76
5,2,182
6,2,74
0,3,212
1,3,85
2,3,91
3,3,91
4,3,76
5,3,187
6,3,76
0,4,204
1,4,88
2,4,87
3,4,84
4,4,78
5,4,186
6,4,79
0,5,204
1,5,91
2,5,82
3,5,85
4,5,76
5,5,186
6,5,75
0,6,205
1,6,89
2,6,82
3,6,82
4,6,81
5,6,185
6,6,78
0,7,201
1,7,81
2,7,81
3,7,91
4,7,82
5,7,192
6,7,76
0,8,212
1,8,82
2,8,82
3,8,83
4,8,72
5,8,184
6,8,75
0,9,212
1,9,82
2,9,88
3,9,82
4,9,75
5,9,191
6,9,79
0,10,201
1,10,86
2,10,86
3,10,85
4,10,78
5,10,181
6,10,79
0,11,207
1,11,83
2,11,87
3,11,86
4,11,81
5,11,189
6,11,72
0,0,202
1,0,85
2,0,87
3,0,81
4,0,74
5,0,184
6,0,77
0,1,209
1,1,82
2,1,86
3,1,85
4,1,71
5,1,190
6,1,71
0,2,202
1,2,81
2,2,83
3,2,89
4,2,81
5,2,190
6,2,82
0,3,203
1,3,84
2,3,83
3,3,81
4,3,79
5,3,185
6,3,72
0,4,208
1,4,85
2,4,91
3,4,85
4,4,76
5,4,184
6,4,78
0,5,208
1,5,92
2,5,88
3,5,90
4,5,76
5,5,189
6,5,72
0,6,212
1,6,92
2,6,90
3,6,88
4,6,73
5,6,186
6,6,73
0,7,204
1,7,88
2,7,90
3,7,89
4,7,73
5,7,190
6,7,82
0,8,204
1,8,85
2,8,88
3,8,91
4,8,75
5,8,181
6,8,73
0,9,204
1,9,91
2,9,88
3,9,82
4,9,81
5,9,190
6,9,80
0,10,209
1,10,82
2,10,82
3,10,91
4,10,82
5,10,182
6,10,76
0,11,212
1,11,81
2,11,87
3,11,87
4,11,72
5,11,184
6,11,72
0,0,212
1,0,90
2,0,81
3,0,92
4,0,74
5,0,181
6,0,72
0,1,205
1,1,82
2,1,84
3,1,86
4,1,78
5,1,182
6,1,78
0,2,212
1,2,90
2,2,82
3,2,84
4,2,81
5,2,188
6,2,81
0,3,205
1,3,92
2,3,88
3,3,91
4,3,72
5,3,181
6,3,78
0,4,209
1,4,83
2,4,81
3,4,88
4,4,74
5,4,190
6,4,78
0,5,206
1,5,87
2,5,83
3,5,85
4,5,80
5,5,186
6,5,73
0,6,208
1,6,81
2,6,87
3,6,88
4,6,73
5,6,190
6,6,76
0,7,205
1,7,84
2,7,85
3,7,92
4,7,72
5,7,187
6,7,82
0,8,204
1,8,82
2,8,84
3,8,83
4,8,75
5,8,181
6,8,74
0,9,210
1,9,85
2,9,89
3,9,81
4,9,73
5,9,186
6,9,75
0,10,212
1,10,89
2,10,87
3,10,84
4,10,72
5,10,183
6,10,71
0,11,206
1,11,81
2,11,81
3,11,82
4,11,75
5,11,192
6,11,74
0,0,212
1,0,91
2,0,87
3,0,87
4,0,77
5,0,182
6,0,77
0,1,206
1,1,81
2,1,92
3,1,87
4,1,73
